,tweet_id,polarity
18579,2057064071,-1
18580,2180140735,-1
18581,2265288403,1
18582,2286002019,-1
18583,2190521569,-1
18584,1564828177,-1
18585,2072233733,-1
18586,1982311266,1
18587,2178669335,1
18588,1833879167,1
18589,1978937948,-1
18590,2295257537,1
18591,1752468222,-1
18592,1985327260,-1
18593,2324991934,1
18594,2067504492,-1
18595,1753118641,1
18596,2068809287,1
18597,1686841067,1
18598,2286947560,-1
18599,2069618327,1
18600,1989337417,1
18601,2053503128,-1
18602,1835345987,-1
18603,2068020136,-1
18604,2190422512,-1
18605,2063262311,-1
18606,2261792909,-1
18607,1751325772,1
18608,2046123609,-1
18609,2048410198,1
18610,2065411301,1
18611,1999335800,1
18612,1963317439,1
18613,2323259695,1
18614,1983503435,1
18615,2064167871,1
18616,1792617480,1
18617,2181372478,1
18618,1824731321,1
18619,2001643028,-1
18620,1825460239,1
18621,2059997494,1
18622,1693669428,-1
18623,1992907242,-1
18624,1678338881,1
18625,1998613222,-1
18626,2210733591,-1
18627,2263854113,-1
18628,2001142105,1
18629,2224649797,1
18630,2241457797,-1
18631,2238009248,-1
18632,1678328306,-1
18633,1992894013,1
18634,2001578089,-1
18635,2258968359,1
18636,2064740812,1
18637,1998358262,1
18638,2266078644,1
18639,1469221238,1
18640,1677234441,1
18641,2218376077,1
18642,2065538264,-1
18643,2065749433,1
18644,2065508668,1
18645,2286448614,-1
18646,2001384763,-1
18647,2000552952,-1
18648,2051625308,-1
18649,2056917068,-1
18650,2064777457,-1
18651,1984667866,-1
18652,2226181970,-1
18653,2189369644,1
18654,2252841675,1
18655,1961549493,1
18656,2200061317,-1
18657,1970252527,1
18658,1676634035,-1
18659,2056955163,1
18660,1982979248,-1
18661,1882267943,1
18662,2066102783,1
18663,2188321206,-1
18664,2236915288,1
18665,2053813401,1
18666,1955835754,1
18667,2003144832,1
18668,2222497598,-1
18669,2288066999,-1
18670,2047391693,1
18671,1968192819,-1
18672,2061484435,-1
18673,2054860435,1
18674,1755154130,1
18675,2065074707,1
18676,2068762291,1
18677,1824089504,-1
18678,2015206855,-1
18679,1978747944,1
18680,1983066449,-1
18681,2001312185,1
18682,2000320175,-1
18683,1558534414,1
18684,1825181211,1
18685,1834954383,-1
18686,1564317558,1
18687,1997422413,-1
18688,1964652326,1
18689,2014528974,1
18690,2060454475,-1
18691,1974491246,-1
18692,2184485316,-1
18693,2055746903,-1
18694,1881963533,1
18695,1997443380,1
18696,1979191700,1
18697,1999699573,-1
18698,1983639024,1
18699,1985315947,-1
18700,1685536526,1
18701,2061899337,-1
18702,1693996800,1
18703,1993971955,-1
18704,1825882411,1
18705,1956076264,-1
18706,1960871848,1
18707,1956359478,1
18708,2232249466,1
18709,2004585835,1
18710,1982109164,-1
18711,2216936637,-1
18712,2002349208,1
18713,1754703334,1
18714,1685608586,1
18715,1834090716,1
18716,2246040315,-1
18717,1998424974,-1
18718,1979340662,-1
18719,2321646036,-1
18720,2010607695,1
18721,1679911935,1
18722,2049855311,1
18723,1966199379,1
18724,1833842556,1
18725,2015097816,1
18726,2190514984,1
18727,2006892217,-1
18728,1676555561,-1
18729,2217759518,1
18730,1881711315,1
18731,2056351507,1
18732,1965574160,-1
18733,1693629759,-1
18734,1692714709,1
18735,1993451665,-1
18736,2190642377,-1
18737,2062905517,1
18738,1794780728,1
18739,1565262084,1
18740,1557349036,1
18741,2067979173,-1
18742,1834863818,1
18743,2014379143,1
18744,2185182749,1
18745,1823739486,-1
18746,1960205794,-1
18747,1751714671,1
18748,2050976206,1
18749,1836339873,1
18750,1980320235,-1
18751,1985824212,-1
18752,1989043249,1
18753,2012575489,-1
18754,1985111463,-1
18755,2062658104,1
18756,2071316382,-1
18757,2001252640,1
18758,2222001494,1
18759,2206453963,-1
18760,1752182402,-1
18761,2177170449,-1
18762,1979459270,1
18763,1968650615,1
18764,1963465106,1
18765,2190811537,1
18766,1880550784,1
18767,1677594243,1
18768,2236759262,-1
18769,2183126100,1
18770,1753837307,1
18771,2253097705,-1
18772,1565395628,1
18773,2064058855,1
18774,2230034109,1
18775,2263750441,-1
18776,2072227285,1
18777,1824225125,1
18778,1974456039,-1
18779,2039776280,-1
18780,1994081439,-1
18781,2196616172,1
18782,2052624046,-1
18783,2000804034,1
18784,1968002540,1
18785,1957693212,1
18786,2005928174,-1
18787,1962321229,-1
18788,1469505011,-1
18789,1827430564,-1
18790,1933162447,1
18791,2197025415,-1
18792,2254289114,-1
18793,2217899369,1
18794,2253242134,1
18795,1565502037,-1
18796,2052236631,-1
18797,2177658346,-1
18798,2063736255,-1
18799,1563511744,1
18800,2184007905,-1
18801,2069511692,-1
18802,2188283201,1
18803,2250404911,-1
18804,1833831491,1
18805,2049877435,1
18806,1988978761,1
18807,1827139673,1
18808,2233522053,-1
18809,2063881177,1
18810,1974634665,-1
18811,1996670588,1
18812,2176358316,-1
18813,1882097319,1
18814,2258783497,-1
18815,2062065738,1
18816,1972560624,1
18817,2227536662,-1
18818,1966762645,1
18819,2192983713,-1
18820,2185145084,1
18821,1970426695,-1
18822,1966374330,1
18823,2052686837,1
18824,1970395102,-1
18825,2241498312,1
18826,1759161277,1
18827,2000699081,1
18828,1978292868,1
18829,1468713727,-1
18830,1834020861,1
18831,1932475163,1
18832,2175089979,-1
18833,1553209195,1
18834,1984158035,1
18835,1979108585,1
18836,2002712418,-1
18837,2205805518,-1
18838,2063407675,-1
18839,2072331824,-1
18840,1997399409,1
18841,1983897996,1
18842,2053378454,1
18843,1693692913,-1
18844,2051625538,1
18845,2176293034,-1
18846,2263003206,-1
18847,2185511565,-1
18848,2178160057,-1
18849,1835327163,1
18850,1933060968,1
18851,1882198450,-1
18852,1972686680,1
18853,2198516063,-1
18854,2015597927,1
18855,1967022215,1
18856,1825716973,1
18857,2188150150,1
18858,2053743649,-1
18859,2258314577,-1
18860,2044284258,-1
18861,1980890255,-1
18862,1676131521,1
18863,1836099445,-1
18864,2226046191,-1
18865,2046128416,1
18866,2014285667,-1
18867,1573787157,1
18868,2068689926,1
18869,1833948726,-1
18870,1979302422,1
18871,2180823683,1
18872,1824015443,1
18873,1881504719,1
18874,2326185370,-1
18875,1835561348,-1
18876,2007152443,-1
18877,1991155590,1
18878,2060309524,-1
18879,1961554186,-1
18880,1985317710,1
18881,2213509893,-1
18882,2013686060,1
18883,2012305277,1
18884,2066644119,1
18885,1834452863,1
18886,1836283702,1
18887,2176525611,-1
18888,2229745306,-1
18889,1988771372,-1
18890,1961135482,1
18891,1824714866,1
18892,2054967065,1
18893,1835354843,1
18894,1834746502,1
18895,1470240638,1
18896,2202784476,-1
18897,2003443894,1
18898,1553735926,-1
18899,2065427802,-1
18900,2063389339,1
18901,2062228072,1
18902,1686122836,1
18903,1792686116,-1
18904,1932980403,1
18905,1834130950,-1
18906,2219332662,1
18907,2194176960,-1
18908,1957242084,-1
18909,2189110469,1
18910,2223165151,-1
18911,1792976534,1
18912,1968168734,-1
18913,2062972842,1
18914,1553461226,1
18915,2206813502,1
18916,2256237474,-1
18917,1981952814,-1
18918,2063355981,1
18919,2183769475,-1
18920,1676869987,-1
18921,2180301250,1
18922,2051193592,1
18923,1971635005,-1
18924,1993601156,-1
18925,1573450473,1
18926,2188987031,1
18927,1990362188,1
18928,2055249068,1
18929,2253895176,-1
18930,1883620309,1
18931,1691309180,1
18932,2190275892,-1
18933,1824245919,1
18934,2063613676,1
18935,1992126935,1
18936,1833020239,1
18937,1760314508,1
18938,2051944927,1
18939,2014937906,-1
18940,1974827583,-1
18941,1997539275,-1
18942,1882013807,1
18943,2253776270,1
18944,2193504483,1
18945,2183870234,1
18946,2050767050,-1
18947,1469475030,1
18948,1759730482,1
18949,2054422387,-1
18950,2064242067,1
18951,2047702405,1
18952,2064868665,-1
18953,2189895773,-1
18954,1957488365,-1
18955,2205275360,-1
18956,1564163564,1
18957,2045437190,1
18958,1976994827,1
18959,1977577156,1
18960,1992615351,-1
18961,2191152766,-1
18962,2067346769,-1
18963,2203534856,-1
18964,1687156376,-1
18965,1555747533,-1
18966,2230764962,-1
18967,1882112235,1
18968,2203293993,-1
18969,2013274211,1
18970,1993861983,-1
18971,2061396667,1
18972,1694420247,1
18973,2014829796,-1
18974,2052249268,1
18975,2204398488,-1
18976,1752563778,1
18977,2063710649,-1
18978,1982889454,1
18979,2064208930,-1
18980,1998958058,1
18981,2241167533,-1
18982,1564268722,1
18983,1976289734,1
18984,2251960605,-1
18985,2067961012,1
18986,2067558860,-1
18987,2248296428,1
18988,2044501570,-1
18989,1966236547,-1
18990,1881168222,-1
18991,1753008736,1
18992,1883432434,1
18993,1991549342,-1
18994,2052622999,1
18995,2012861285,-1
18996,2007710950,-1
18997,1551807121,1
18998,2322637263,1
18999,1984481390,-1
19000,1751317006,1
19001,1964450425,-1
19002,2012829188,-1
19003,2321356628,-1
19004,2059182595,1
19005,2202194945,-1
19006,2174377078,1
19007,1827605431,-1
19008,2014742102,-1
19009,1834220451,1
19010,2070582415,-1
19011,1967200934,-1
19012,1823481517,1
19013,2060878264,-1
19014,2060547090,1
19015,2004633966,1
19016,2062916414,1
19017,1795081271,-1
19018,2213853445,-1
19019,2176604323,-1
19020,2002928488,1
19021,2057440444,1
19022,1994628397,-1
19023,2244934807,-1
19024,2185401487,-1
19025,2069302542,1
19026,2176711575,1
19027,1753745279,1
19028,1978566000,1
19029,2067252292,-1
19030,1982996159,1
19031,1827124184,1
19032,1975375929,1
19033,2189884436,1
19034,2050828881,1
19035,2188321860,-1
19036,2002002739,1
19037,2058880084,1
19038,1971331420,1
19039,1834612566,-1
19040,1688039867,1
19041,2252797213,-1
19042,2183200556,1
19043,1572938903,-1
19044,2184348884,1
19045,1980230549,-1
19046,1827494450,1
19047,2327231375,-1
19048,1834133571,1
19049,1999727188,1
19050,1957196560,1
19051,2181497150,1
19052,1979310499,1
19053,1558024362,1
19054,2067295128,1
19055,2283681882,1
19056,2174768689,-1
19057,2015502687,1
19058,1981503160,1
19059,2214274720,-1
19060,1990781965,1
19061,1981769761,1
19062,1990014061,-1
19063,1957444525,-1
19064,1677144715,1
19065,2054190630,-1
19066,2062973347,1
19067,2047052374,1
19068,1980855654,1
19069,2247843190,1
19070,1977883597,1
19071,2218809908,-1
19072,2258559110,-1
19073,1978430482,1
19074,1833754055,1
19075,1993573337,-1
19076,1687401975,1
19077,2300492191,-1
19078,1961299367,-1
19079,1753116610,-1
19080,1978161559,-1
19081,2053599731,-1
19082,2201510925,-1
19083,2284258678,-1
19084,2191596598,1
19085,2062550195,-1
19086,1990577567,1
19087,2213510206,-1
19088,2325093155,1
19089,2231568622,-1
19090,1955854390,-1
19091,2066661281,1
19092,1974594802,1
19093,2064217766,1
19094,1677093413,1
19095,2001173395,-1
19096,1825584737,1
19097,1957753190,-1
19098,2197178568,-1
19099,1986597863,1
19100,1824182353,1
19101,1975780630,1
19102,2239184652,1
19103,1469786388,1
19104,2209727074,-1
19105,1992727967,1
19106,2071479869,-1
19107,1983085924,1
19108,2186271770,-1
19109,2063855485,1
19110,1972379998,-1
19111,2063786998,-1
19112,1976639470,-1
19113,2063151175,1
19114,1978934701,-1
19115,2248328486,-1
19116,2057618890,1
19117,2285014309,-1
19118,1880484883,1
19119,1961089041,-1
19120,1834116404,1
19121,1836244991,-1
19122,2018832511,1
19123,2064852070,1
19124,2064911081,1
19125,1991171407,-1
19126,1564932556,1
19127,1825583024,1
19128,2194742991,-1
19129,2323862923,-1
19130,2072021448,-1
19131,1557238258,-1
19132,2001155738,-1
19133,2183012601,-1
19134,1470152131,1
19135,2055574425,1
19136,2193743113,-1
19137,2053201224,-1
19138,2052581047,1
19139,2215515248,-1
19140,2003096497,1
19141,1983223966,1
19142,1685856288,-1
19143,2062317745,-1
19144,1692176335,1
19145,2263655335,-1
19146,2207675701,-1
19147,2053134773,-1
19148,1999709585,1
19149,2014947467,-1
19150,2053040624,1
19151,2247945209,1
19152,2064830840,1
19153,1961723603,1
19154,2182915383,1
19155,2180901674,1
19156,2179887724,-1
19157,1990487210,1
19158,2055480442,1
19159,1986635645,-1
19160,1956387301,1
19161,2237665652,-1
19162,1827478041,1
19163,2225021677,-1
19164,2072052064,1
19165,1957056896,1
19166,1977544912,1
19167,1676309031,-1
19168,2190256417,1
19169,1968648910,1
19170,2044766421,-1
19171,1979245272,1
19172,2234111260,1
19173,1692255768,1
19174,1967550824,-1
19175,1972614624,-1
19176,2253187972,1
19177,1973356146,1
19178,2178735302,1
19179,1968748730,1
19180,1835030474,-1
19181,2056431067,1
19182,1677120770,-1
19183,2252224163,-1
19184,1957426369,1
19185,2013982576,-1
19186,1993580017,1
19187,1979836632,1
19188,1880540635,1
19189,2052171558,1
19190,1995525819,-1
19191,2179852339,1
19192,1827936506,-1
19193,2213953382,-1
19194,2049882895,1
19195,1980307620,1
19196,2216403863,-1
19197,1984466284,1
19198,1983674072,1
19199,1822394992,1
19200,1882844023,1
19201,2055957998,1
19202,2055695468,1
19203,2322059621,-1
19204,1680203120,1
19205,1677030068,-1
19206,1827126069,1
19207,1676509971,1
19208,1834455835,1
19209,1970293231,1
19210,1880265847,-1
19211,2054755606,-1
19212,2328238854,-1
19213,1979714674,1
19214,2284322075,-1
19215,2175809580,-1
19216,2051270988,1
19217,2191403202,1
19218,1826276720,-1
19219,1693461852,1
19220,2189482400,1
19221,1996494163,-1
19222,1993202029,1
19223,2191924321,1
19224,1967657751,1
19225,1755574089,1
19226,2050396813,1
19227,1986282552,-1
19228,1833819118,-1
19229,2191701174,1
19230,1753366094,1
19231,2198466493,-1
19232,2057073824,-1
19233,2018220332,1
19234,2064993327,-1
19235,2261638094,-1
19236,2196879563,-1
19237,1692099515,-1
19238,2017958378,1
19239,2069809520,1
19240,1992514856,-1
19241,2016894864,-1
19242,1972473789,1
19243,2295181474,1
19244,1978629833,1
19245,2016860861,-1
19246,2264126935,-1
19247,2186994939,-1
19248,2288037461,-1
19249,2190249127,-1
19250,2215722486,-1
19251,1968979316,1
19252,1962737952,-1
19253,2179763505,1
19254,1826417398,1
19255,2052447076,1
19256,2212575490,-1
19257,2204534907,-1
19258,1957565783,-1
19259,2322552124,1
19260,1824692955,1
19261,1992127711,1
19262,2260094732,-1
19263,2255929697,-1
19264,2184438890,-1
19265,1967157264,-1
19266,1999858426,1
19267,2248770966,1
19268,2017308646,1
19269,1822975092,-1
19270,2058832985,-1
19271,1984832347,1
19272,2218026857,-1
19273,2191789316,-1
19274,1967621827,1
19275,1793416064,1
19276,1881361234,1
19277,1759110619,-1
19278,2284911971,-1
19279,2018756675,-1
19280,1557142196,1
19281,2068623232,-1
19282,2071046232,1
19283,2247509063,-1
19284,2059661300,-1
19285,2069228676,-1
19286,2261693209,-1
19287,2175120820,1
19288,2327314914,-1
19289,1690908149,1
19290,2072445478,1
19291,1985251289,1
19292,1971961450,-1
19293,1559904420,-1
19294,2249786820,-1
19295,2182298711,-1
19296,1964506233,-1
19297,2053695074,1
19298,2070525790,1
19299,2178077437,1
19300,2001008845,1
19301,2015477336,1
19302,2062214585,1
19303,2327525308,1
19304,2206295510,1
19305,2175210078,1
19306,1563637729,1
19307,2059333109,1
19308,2071031498,1
19309,1558143372,1
19310,2246275903,-1
19311,1977447298,-1
19312,1468708630,-1
19313,1681140940,1
19314,2328302831,1
19315,1982265218,1
19316,2241361458,-1
19317,2064033411,1
19318,2229807352,-1
19319,1880307718,1
19320,2217370678,-1
19321,1835501192,1
19322,2050527623,1
19323,1984622178,-1
19324,1970270703,1
19325,1974692752,1
19326,2285817372,-1
19327,2258533201,-1
19328,2285741419,-1
19329,1826340345,-1
19330,2218471031,-1
19331,1997784331,1
19332,1977608853,1
19333,2002792403,1
19334,2065476742,1
19335,2017931712,1
19336,2015052010,1
19337,2183125530,-1
19338,1556489408,1
19339,2302118888,-1
19340,1692852824,-1
19341,2191412263,1
19342,1982101378,1
19343,1964918499,1
19344,1998635755,1
19345,2260334162,1
19346,1827211456,-1
19347,2000304467,-1
19348,2321934840,-1
19349,1754783014,-1
19350,2218330923,-1
19351,1962244355,1
19352,2063132511,1
19353,1753631905,1
19354,1969739135,-1
19355,2044630591,1
19356,2006670172,1
19357,1833399351,1
19358,1834338478,-1
19359,1983620171,-1
19360,2063642536,-1
19361,2261198264,1
19362,1979553183,1
19363,2174946807,1
19364,1973364574,1
19365,2059354745,-1
19366,1564686701,1
19367,2232752461,-1
19368,1825064249,1
19369,2186695473,1
19370,1979254547,1
19371,2048660381,1
19372,1691014758,1
19373,1968317155,1
19374,1991079554,-1
19375,2232445221,1
19376,1961427916,-1
19377,1996045566,1
19378,2246878830,-1
19379,1980943454,-1
19380,2000012270,-1
19381,2057494558,1
19382,2013841034,-1
19383,2059946394,-1
19384,1979585382,1
19385,2016322883,1
19386,2250811399,1
19387,2068150864,-1
19388,2227481819,-1
19389,2189844296,-1
19390,1680205063,1
19391,2299208162,1
19392,2006103168,1
19393,2187694305,-1
19394,2071991682,1
19395,2072476230,1
19396,2203766699,-1
19397,2264847236,-1
19398,2014515573,-1
19399,1564155768,1
19400,1881632202,1
19401,2191646547,1
19402,2266094285,-1
19403,1973501992,1
19404,1882093460,1
19405,2190896335,-1
19406,2049003549,-1
19407,1751707016,-1
19408,1932758965,-1
19409,1985664328,1
19410,1979005242,1
19411,2017019315,-1
19412,2048453212,-1
19413,2177823331,1
19414,1685127393,1
19415,1956260117,-1
19416,2249388771,-1
19417,2052736478,1
19418,1981423720,-1
19419,1965859765,1
19420,1880752382,1
19421,1675721430,1
19422,1970995426,1
19423,1933226521,1
19424,1468983398,-1
19425,2054905015,-1
19426,2044845644,1
19427,2062633686,1
19428,1555874501,1
19429,2053995438,1
19430,2068630157,1
19431,2016084548,-1
19432,2261350899,-1
19433,1993984134,-1
19434,2190569092,1
19435,1986787909,1
19436,1979313041,1
19437,2282335820,1
19438,2063205956,1
19439,2191372453,1
19440,2062774600,1
19441,2188463038,-1
19442,1976696680,1
19443,1996615191,1
19444,2014662098,1
19445,2191352508,1
19446,2192983281,1
19447,1990997662,-1
19448,1754496990,1
19449,2184518919,-1
19450,2188470285,1
19451,1552069224,1
19452,2063368553,-1
19453,2050565377,1
19454,2264253397,-1
19455,2049125388,1
19456,1792693919,1
19457,2018147615,1
19458,1972827301,1
19459,2059398255,1
19460,2069046553,1
19461,1984187764,1
19462,2283610955,-1
19463,1881998315,-1
19464,1988907239,1
19465,1966519163,-1
19466,2190832327,1
19467,2245431754,-1
19468,1993248431,-1
19469,2179154710,1
19470,2250415169,-1
19471,1971145071,1
19472,2008960246,-1
19473,2056108534,-1
19474,2186975163,1
19475,2054372460,-1
19476,1573182798,-1
19477,1971307664,1
19478,2325219614,-1
19479,2282471728,-1
19480,2191591036,-1
19481,1771083406,-1
19482,1979724088,1
19483,2051956765,1
19484,1996590152,-1
19485,1976426907,-1
19486,2068761597,-1
19487,2258530189,-1
19488,2228823071,1
19489,1978190144,1
19490,1676782525,1
19491,2214009735,-1
19492,2177178779,-1
19493,1755184403,1
19494,1832599413,1
19495,2002571290,1
19496,2187503277,1
19497,1956195358,1
19498,1985137291,-1
19499,1996672593,1
19500,2252632881,-1
19501,2066025009,-1
19502,1558878476,-1
19503,1832947529,1
19504,2006482448,1
19505,2248300752,1
19506,2217289852,-1
19507,2289531046,-1
19508,1880115463,1
19509,1986126968,-1
19510,1986813219,-1
19511,2259871855,-1
19512,2007154412,1
19513,2206565029,1
19514,2186170800,-1
19515,1970941986,1
19516,2298905591,1
19517,2014317519,1
19518,1980963106,1
19519,2178277368,1
19520,1967605705,1
19521,2190303890,1
19522,1825412071,1
19523,2063914100,1
19524,2323828677,-1
19525,1564284536,1
19526,1979906173,1
19527,1881003780,1
19528,1993638484,1
19529,1824391407,1
19530,2063355251,1
19531,2188488423,1
19532,1966409890,1
19533,2189603557,1
19534,1979316561,1
19535,1882221839,1
19536,2058043871,1
19537,2200719887,-1
19538,2059099687,-1
19539,1564040914,-1
19540,2324656392,-1
19541,2283386472,-1
19542,1552001899,1
19543,1983827302,1
19544,1979599053,1
19545,1469111430,1
19546,2237302319,-1
19547,2058273978,-1
19548,2061848208,1
19549,1470068582,1
19550,1834813872,-1
19551,1685407511,1
19552,2229040091,-1
19553,1573545882,-1
19554,2325469937,-1
19555,2066601949,-1
19556,2010919637,1
19557,2053637630,-1
19558,2001681859,1
19559,1882317644,-1
19560,1994060610,1
19561,2064983876,1
19562,1979748328,-1
19563,1971891043,1
19564,1965335388,-1
19565,1827809448,1
19566,2071497102,1
19567,2064231346,1
19568,1752438644,-1
19569,1984949976,-1
19570,2065897898,-1
19571,1834767930,1
19572,1961267933,1
19573,2227016938,1
19574,2046410368,-1
19575,2050204648,-1
19576,1978987532,1
19577,1971398318,1
19578,1992709576,1
19579,1548558575,-1
19580,2176253681,1
19581,2187837804,1
19582,1557852885,-1
19583,1956876107,1
19584,2260622542,-1
19585,1997850809,1
19586,2243869741,-1
19587,2240522839,-1
19588,2199756260,-1
19589,2065486312,-1
19590,1989223060,-1
19591,1968353322,1
19592,2002764728,1
19593,2064879918,1
19594,1984414377,-1
19595,2000414695,1
19596,2219224016,-1
19597,1970986449,1
19598,1770683668,1
19599,2222727768,1
19600,1828050306,-1
19601,2050330186,1
19602,1964774501,1
19603,1976570767,1
19604,1880993253,1
19605,2063541623,-1
19606,1556489893,1
19607,2070560939,1
19608,1962632046,-1
19609,1558976380,1
19610,1976623873,1
19611,2044520112,-1
19612,2050418728,-1
19613,1833538541,1
19614,1678361624,1
19615,1956221976,1
19616,1995488833,-1
19617,2054495050,-1
19618,1753673350,1
19619,2250534262,-1
19620,1957714000,1
19621,2229022367,-1
19622,2226241884,-1
19623,2252201727,1
19624,2065663456,1
19625,2256501387,-1
19626,1963748015,-1
19627,1692093855,-1
19628,2056935495,1
19629,2006366469,-1
19630,2250500646,-1
19631,1983754544,1
19632,2297866260,-1
19633,1986487107,1
19634,2062418958,-1
19635,1881462079,1
19636,1981159523,-1
19637,2001839203,-1
19638,1553858283,1
19639,1981281869,1
19640,1834034723,-1
19641,2000691424,-1
19642,2012972438,1
19643,1558315253,1
19644,2048594476,1
19645,2057534376,1
19646,2000852699,1
19647,2179868538,-1
19648,1972825726,1
19649,1883389303,1
19650,2056225518,-1
19651,1994631110,1
19652,2197743578,1
19653,1986534640,1
19654,2050510215,1
19655,1969683085,-1
19656,1833310955,1
19657,1980772139,1
19658,2003078669,1
19659,1986019607,-1
19660,1825142134,-1
19661,1676428772,1
19662,2063837795,1
19663,2178500658,-1
19664,1573491157,1
19665,2063546021,1
19666,1754199580,1
19667,1981030831,-1
19668,2053869893,-1
19669,2191119529,1
19670,2061575994,1
19671,2184570772,-1
19672,2182837286,1
19673,2071667389,-1
19674,1559290190,1
19675,1956527178,-1
19676,1983845996,1
19677,1980034355,1
19678,1694328202,1
19679,1983794891,1
19680,2048615715,1
19681,2066662571,1
19682,2072071835,1
19683,2174992690,-1
19684,2059479337,1
19685,2064221437,1
19686,1558523385,-1
19687,2220826968,-1
19688,2069543470,-1
19689,2064664263,-1
19690,2071140318,1
19691,2193551123,1
19692,2253010843,-1
19693,2069912848,-1
19694,1993994416,1
19695,2236978087,1
19696,2055214247,1
19697,2254271462,-1
19698,1978408211,1
19699,2011013838,1
19700,1991348420,1
19701,2058177884,1
19702,2228560069,-1
19703,1992664882,-1
19704,2002858836,-1
19705,1975074371,1
19706,1993224791,-1
19707,2183034191,1
19708,1677977135,1
19709,2068475630,-1
19710,1960548123,1
19711,1985384099,1
19712,2015395728,-1
19713,2247208121,-1
19714,2059431349,1
19715,2193189301,1
19716,1883208232,-1
19717,2059396461,-1
19718,1977970830,-1
19719,1997215196,-1
19720,2052133156,-1
19721,1979993640,-1
19722,1956836235,-1
19723,1792511229,1
19724,1827624867,1
19725,2201131950,-1
19726,2248381000,1
19727,2177262144,1
19728,1468293807,-1
19729,1827069297,-1
19730,1999215673,1
19731,2257100172,-1
19732,2203392901,-1
19733,2188378872,1
19734,1980397626,-1
19735,2002254937,1
19736,2064351905,-1
19737,1679339758,-1
19738,2052923281,1
19739,2061802041,1
19740,1981144358,1
19741,2070809188,1
19742,2266762599,-1
19743,2001181311,-1
19744,1686063712,-1
19745,1999966820,1
19746,2198846331,1
19747,2242917356,1
19748,2063650912,1
19749,1557001562,1
19750,2175366290,-1
19751,1795506947,1
19752,1792617389,1
19753,1984495180,1
19754,2176765903,-1
19755,1687278262,1
19756,2218067994,-1
19757,2064543904,1
19758,1794912711,-1
19759,1565910282,1
19760,1794221838,-1
19761,2058196934,1
19762,2223643968,-1
19763,2186361338,-1
19764,2176669886,1
19765,2065731651,-1
19766,1759496454,-1
19767,2248944756,-1
19768,2177370539,-1
19769,1833885056,-1
19770,1970308684,1
19771,1564121902,-1
19772,2070705121,-1
19773,1559709456,1
19774,1835232626,-1
19775,2177701046,1
19776,1828063641,1
19777,2062816243,1
19778,1993348480,-1
19779,1979934012,1
19780,2066337733,-1
19781,2256301161,-1
19782,2185512297,1
19783,1970614240,-1
19784,2250701908,-1
19785,1695804279,1
19786,2048278796,-1
19787,2192235674,-1
19788,1977793278,-1
19789,1825660790,-1
19790,1836235796,-1
19791,2324237989,-1
19792,2052396684,1
19793,2240434452,-1
19794,2071399880,1
19795,2069528566,1
19796,1833433119,1
19797,2014462251,1
19798,2306025362,-1
19799,2186857242,1
19800,2188004009,-1
19801,2058897630,1
19802,2266646771,-1
19803,2051031461,1
19804,1990044746,-1
19805,2219268163,1
19806,2063144332,1
19807,2188757463,-1
19808,2017215346,-1
19809,2285689368,1
19810,2203839614,-1
19811,2053248340,-1
19812,1971019395,1
19813,1964103796,1
19814,2061804099,1
19815,2053971364,1
19816,1556698648,1
19817,1986816483,1
19818,2067880208,1
19819,2239281983,-1
19820,2001888279,-1
19821,2246868496,-1
19822,2067452069,1
19823,1985589297,-1
19824,2046309954,1
19825,2226426821,-1
19826,1957468112,1
19827,1771233453,1
19828,2069641626,1
19829,2325989977,-1
19830,1989234269,-1
19831,2176823333,1
19832,1990498973,1
19833,1956272066,-1
19834,1551939750,-1
19835,1754599279,1
19836,1564487060,-1
19837,2058809729,1
19838,2058557775,-1
19839,2223344886,-1
19840,2209227438,1
19841,1989192664,1
19842,1692012994,-1
19843,1982697259,-1
19844,2053959603,-1
19845,2070272266,1
19846,2053183391,-1
19847,2055473363,1
19848,1969330249,-1
19849,2003959096,1
19850,1795124505,1
19851,2296444118,-1
19852,2196690198,-1
19853,1983170129,1
19854,1974882464,1
19855,1970786449,1
19856,1834288899,1
19857,1991422473,1
19858,2182862732,1
19859,2175053321,1
19860,1984648434,1
19861,1990040935,1
19862,1966985955,1
19863,1558371393,1
19864,2181373328,1
19865,2013576554,1
19866,2189932216,-1
19867,1969151654,1
19868,1972194086,-1
19869,2204652577,-1
19870,2214507358,1
19871,1973776706,-1
19872,2237889110,-1
19873,1979196968,1
19874,1960674017,1
19875,2015063373,1
19876,2218170068,1
19877,1999570131,1
19878,1823600575,1
19879,2226844137,-1
19880,1827087077,1
19881,2057954733,-1
19882,1835355027,1
19883,1827517189,1
19884,2234762102,-1
19885,1970553035,1
19886,1835299837,-1
19887,2187883122,1
19888,2011845494,1
19889,1969977787,1
19890,2179344638,1
19891,2245662279,-1
19892,1833725319,1
19893,2000869439,-1
19894,2016140356,-1
19895,2015280504,1
19896,1759274938,-1
19897,1752688706,-1
19898,1977016495,1
19899,1834039320,-1
19900,1980681332,1
19901,2235754460,-1
19902,2321461798,1
19903,2195035976,1
19904,1983310542,1
19905,1994253153,-1
19906,1983040995,-1
19907,2007239991,1
19908,1990512443,1
19909,2059074186,1
19910,1564106787,1
19911,2060227316,1
19912,1557415442,1
19913,1978970896,1
19914,2003805825,-1
19915,2044696815,1
19916,1564065675,1
19917,1978512375,-1
